Settlement Date,Settlement Period,System Sell Price(£/MWh),System Buy Price(£/MWh),Net Imbalance Volume(MWh)
1/1/2014,30,37.02,60.88822,162.5469
1/1/2014,31,36.14113,43.72,-243.1781
1/1/2014,32,36.65629,43.88,-304.7304
1/1/2014,33,52.74,65.24781,11.5323
1/1/2014,34,67.21,83.65,26.8424
1/1/2014,35,66.46,94.46561,265.311
1/1/2014,36,69.31,81.46009,138.3445
1/1/2014,37,59.31,79.91,20.9752
1/1/2014,38,54.75,68.53567,175
1/1/2014,39,42.69,61.78,160.1727
1/1/2014,40,45.27,62.86734,274.7196
1/1/2014,41,45.28,64.63684,257.674
1/1/2014,42,38.48804,42.73,-29.3944
1/1/2014,43,34.53502,41.51,-147.8416
1/1/2014,44,31.89109,39.83,-512.0795
1/1/2014,45,29.64404,37.9,-544.6246
1/1/2014,46,29.55153,37.65,-417.7655
1/1/2014,47,28.0852,31.48,-488.1799
1/1/2014,48,27.17824,31.14,-617.9235
2/1/2014,1,27.37507,31.65,-582.2845
2/1/2014,2,28.80647,31.93,-355.9416
2/1/2014,3,28.3237,29.95,-270.8004
2/1/2014,4,21.23377,28.01,-482.5919
2/1/2014,5,19.40046,27.31,-432.9834
2/1/2014,6,17.51778,27.63,-363.2236
2/1/2014,7,15.79358,26.87,-369.8417
2/1/2014,8,12.98779,25.64,-607.6903
2/1/2014,9,5.74031,25.4,-843.0395
2/1/2014,10,7.30352,24.48,-755.4148
2/1/2014,11,19.59255,23.1,-483.2089
2/1/2014,12,24.06668,26.68,-497.9279
2/1/2014,13,25.7787,30.61,-658.1292
2/1/2014,14,28.02699,31.76,-720.8802
2/1/2014,15,31.5354,36.43,-216.3205
2/1/2014,16,33.52234,38.6,-290.7779
2/1/2014,17,37.72029,39.97,-323.0469
2/1/2014,18,44.26,67.95029,104.0175
2/1/2014,19,52.49,68.59948,237.5621
2/1/2014,20,54.58,70.61093,73.352
2/1/2014,21,42,53.69,-32.3834
2/1/2014,22,40.65141,54.12,-279.9451
2/1/2014,23,36.26508,55.65,-666.0697
2/1/2014,24,33.33921,56.03,-827.2509
2/1/2014,25,34.91215,54.92,-586.5783
2/1/2014,26,32.68351,54.65,-688.1854
2/1/2014,27,33.42394,53.55,-619.3833
2/1/2014,28,35.62799,52.82,-557
2/1/2014,29,37.35129,50.64,-449.4806
2/1/2014,30,36.56522,51.88,-468.5529
2/1/2014,31,38.2365,50.01,-162.7508
2/1/2014,32,47.72,49,0.237
2/1/2014,33,54.41,65.90711,117.4356
2/1/2014,34,71.89,107.96863,481.1364
2/1/2014,35,91.75,155.44376,476.7343
2/1/2014,36,90.44,179.71085,596.0946
2/1/2014,37,80.18,134.83343,364.4223
2/1/2014,38,68.94,68.94,155.5548
2/1/2014,39,61.42,63.9858,136.7291
2/1/2014,40,54.19,65.30087,237.0935
2/1/2014,41,42,52.91,-30.8385
2/1/2014,42,42.27431,52.74,-171.539
2/1/2014,43,35.96528,46.26,-407.8234
2/1/2014,44,33.26072,45.28,-491.5433
2/1/2014,45,31.67902,44.64,-549.7018
2/1/2014,46,31.39566,44.68,-399.3069
2/1/2014,47,29.17074,34.2,-162.8467
2/1/2014,48,33.72,50,22.8467
3/1/2014,1,33.74,50,13.5334
3/1/2014,2,35.77,51.68692,264.3295
3/1/2014,3,31.93,51.98214,239.8829
3/1/2014,4,34.27034,34.27034,-164.1712
3/1/2014,5,24.0444,30.15,-365.8142
3/1/2014,6,18.12516,29.47,-499.594
3/1/2014,7,26.44394,27.91,-407.9864
3/1/2014,8,14.38505,25.61,-691.8283
3/1/2014,9,9.30362,25.9,-914.4782
3/1/2014,10,11.62536,24.53,-890.1593
3/1/2014,11,26.49584,26.49584,-610.0223
3/1/2014,12,18.77356,25.3,-530.3859
3/1/2014,13,26.68067,26.68067,-368.357
3/1/2014,14,24.50508,30.76,-625.6761
3/1/2014,15,26.82524,37.87,-611.6935
3/1/2014,16,31.99411,41.22,-468.1975
3/1/2014,17,34.46565,52.79,-226.4358
3/1/2014,18,35.02205,57.09,-277.3429
3/1/2014,19,36.9015,57.74,-51.3434
3/1/2014,20,34.69715,56.97,-65.8476
3/1/2014,21,57.23,57.48649,38.2545
3/1/2014,22,35.97598,57.17,-58.5918
3/1/2014,23,39.88804,55.63,-188.7001
3/1/2014,24,55.05,55.39229,83.3332
3/1/2014,25,54.93,55.7732,69.5207
3/1/2014,26,54.26,55.55,109.91
3/1/2014,27,53.43,58.4975,350.2249
3/1/2014,28,51.88,61.9508,545.5418
3/1/2014,29,51.16,60.91908,561.0843
3/1/2014,30,49.03,54.12113,218.4975
3/1/2014,31,51.68,52.75,45.8299
3/1/2014,32,41.01,52.83,-23.2439
3/1/2014,33,60.41,66.01743,257.6354
3/1/2014,34,76.48,91.48979,630.7353
3/1/2014,35,79.99,91.44792,416.8056
3/1/2014,36,77.2,81.00909,242.1974
3/1/2014,37,68.45,71.54207,348.001
3/1/2014,38,58.60825,58.60825,201.1371
3/1/2014,39,52.1,62.5224,162.5539
3/1/2014,40,52.59,61.38975,195.0354
3/1/2014,41,53.76,62.9645,262.1271
3/1/2014,42,52.76,63.0917,427.2357
3/1/2014,43,51.85,62.5477,606.3374
3/1/2014,44,47.06,61,99.8414
3/1/2014,45,49,49,-11.0738
3/1/2014,46,35.34458,40.94,-60.6759
3/1/2014,47,34.99,57.03609,353.8016
3/1/2014,48,33.69,55.14024,347.0017
4/1/2014,1,34.38,54,58.417
4/1/2014,2,30.99,50.63923,9.1402
4/1/2014,3,29.19,50,34.874
4/1/2014,4,29.38,50,34.079
4/1/2014,5,28.38,28.38,-59.8717
4/1/2014,6,26.55,26.55,-132.4673
4/1/2014,7,25.77,25.77,-111.4763
4/1/2014,8,24.54,24.54,-310.8145
4/1/2014,9,23.66,23.66,-392.1168
4/1/2014,10,26.42228,26.42228,-295.2997
4/1/2014,11,22.93,22.93,-169.833
4/1/2014,12,26.16,50,36.8501
4/1/2014,13,29.74,52.09861,249.3415
4/1/2014,14,28.96174,29.71,-16.4097
4/1/2014,15,26.24249,34.04,-730.0684
4/1/2014,16,26.4607,35.26,-868.7751
4/1/2014,17,29.61277,35.65,-439.5023
4/1/2014,18,29.67431,42.28,-200.7078
4/1/2014,19,41,49.21,-0.8064
4/1/2014,20,40.67764,43.77,-189.4759
4/1/2014,21,37.31342,41.97,-288.8123
4/1/2014,22,35.29307,42.81,-249.5663
4/1/2014,23,46.69,111.21492,72.4264
4/1/2014,24,46.76,88.40519,12.3
4/1/2014,25,46.03,123.53336,107.3986
4/1/2014,26,45.02,107.23059,196.2077
4/1/2014,27,44.75,85.92589,264.987
4/1/2014,28,44.25,82.81554,322.6539
4/1/2014,29,44.07,62.75716,307.2416
4/1/2014,30,42.85,62.85,214.5857
4/1/2014,31,59.45,66.66374,379.0029
4/1/2014,32,60.37,62.19133,227.0685
4/1/2014,33,57.5,107.49351,149.7616
4/1/2014,34,74.02,167.26952,182.9793
4/1/2014,35,76.9,176.87759,386.1797
4/1/2014,36,76.67,177.64805,669.1122
4/1/2014,37,76.09,167.15566,564.35
4/1/2014,38,71.87,144.2722,300.2292
4/1/2014,39,60.24,77.04706,457.6492
4/1/2014,40,58.74,66.14279,208.931
4/1/2014,41,42.48977,55.77,-219.9364
4/1/2014,42,42.16474,55.7,-232.4089
4/1/2014,43,54.57,62.83722,72.9881
4/1/2014,44,54.73,60,0.1833
4/1/2014,45,54.51438,54.51438,24.3059
4/1/2014,46,40.80618,53.94,-97.4339
4/1/2014,47,39.44979,51.38,-147.8414
4/1/2014,48,36.26859,50.9,-361.0559
5/1/2014,1,35.5781,51.08,-449.0727
5/1/2014,2,36.10341,50.73,-329.0678
5/1/2014,3,36.42945,48.08,-76.7231
5/1/2014,4,35.00112,44.95,-209.5497
5/1/2014,5,33.60642,43.45,-312.2682
5/1/2014,6,31.18715,42.77,-297.3566
5/1/2014,7,30.10862,31.26,-170.1643
5/1/2014,8,30.42312,30.42312,-113.8312
5/1/2014,9,29.88943,29.88943,-212.3498
5/1/2014,10,33.36704,33.36704,-30.5193
5/1/2014,11,29.05,51,10.0666
5/1/2014,12,45,45,-4.8959
5/1/2014,13,29.51,51,24.3032
5/1/2014,14,29.74635,29.76,-100.4143
5/1/2014,15,30.01935,36.83,-65.95
5/1/2014,16,45,45,-25.7869
5/1/2014,17,35.27228,36.12,-226.225
5/1/2014,18,31.66687,35.83,-437.78
5/1/2014,19,35.89194,48.23,-349.9386
5/1/2014,20,36.77594,47.24,-214.4799
5/1/2014,21,35.64419,50.8,-167.8975
5/1/2014,22,37.25104,48.32,-510.4799
5/1/2014,23,37.91493,53.54,-327.5183
5/1/2014,24,35.96464,54.41,-138.2647
5/1/2014,25,53.59,62.07,83.0408
5/1/2014,26,53.83,61.29279,234.7837
5/1/2014,27,50.61,60.34504,155.2983
5/1/2014,28,40.66669,49.97,-134.3514
5/1/2014,29,49.55,59.95,16.39
5/1/2014,30,40.29829,49.92,-283.5932
5/1/2014,31,35.09417,49.76,-466.4261
5/1/2014,32,37.92118,50.27,-266.2511
5/1/2014,33,40.82414,54.19,-133.0971
5/1/2014,34,35.69273,64.03,-92.9564
5/1/2014,35,61.33,89.50055,28.5214
5/1/2014,36,43.46384,59.71,-67.5626
5/1/2014,37,56.77,88.02511,128.231
5/1/2014,38,53.55,66.56816,177.4488
5/1/2014,39,48.7,64.07414,139.9948
5/1/2014,40,43.1333,44.28,-75.203
5/1/2014,41,44.26,58.32691,182.7424
5/1/2014,42,42.34,58,139.824
5/1/2014,43,45.31,58,11.295
5/1/2014,44,39.63,56.99182,40.9796
5/1/2014,45,35.18,57.59166,66.3565
5/1/2014,46,34.55,53.99,62.1892
5/1/2014,47,27.98368,32.31,-258.1982
5/1/2014,48,27.18507,29.89,-351.129
6/1/2014,1,27.59037,29.92,-60.9327
6/1/2014,2,29.6,51.761,53.9049
6/1/2014,3,29.39,51.89365,150.301
6/1/2014,4,29.11,51.71,22.3432
6/1/2014,5,27.02961,30.51,-159.8752
6/1/2014,6,27.02118,30.82,-267.5875
6/1/2014,7,27.11204,27.64,-247.0127
6/1/2014,8,25.65709,25.65709,-404.2785
6/1/2014,9,22.55152,24.96,-555.0959
6/1/2014,10,17.55971,24.96,-699.5671
6/1/2014,11,22.25806,23.87,-541.1568
6/1/2014,12,25.8446,27.75,-443.1632
6/1/2014,13,27.86746,34.77,-276.1799
6/1/2014,14,29.63354,36.84,-309.8858
6/1/2014,15,35.17605,47.79,-108.2618
6/1/2014,16,51.65,64.47729,76.8302
6/1/2014,17,39.97302,50.77,-185.086
6/1/2014,18,40.00866,48.5,-56.2442
6/1/2014,19,38.16547,52.53,-37.9001
6/1/2014,20,53.36,69.46,86.1667
6/1/2014,21,40.01,51.56,-112.4
6/1/2014,22,38.76939,51.85,-218.8427
6/1/2014,23,34.56065,49.5,-425.2091
6/1/2014,24,35.30994,48.75,-542.2674
6/1/2014,25,38.58881,49.82,-559.4086
6/1/2014,26,38.57583,48.74,-551.7411
6/1/2014,27,36.19855,45.73,-460.786
6/1/2014,28,34.07555,44.2,-293.5107
6/1/2014,29,33.37982,42.01,-206.6026
6/1/2014,30,34.42668,39.7,-322.4344
6/1/2014,31,36.07781,49.78,-214.9335
6/1/2014,32,34.41846,50.66,-266.0686
6/1/2014,33,41.40019,54.9,-46.5009
6/1/2014,34,74.62,94.33078,12.9099
6/1/2014,35,42.41401,81.22,-76.4951
6/1/2014,36,42.17118,86.25,-279.4591
6/1/2014,37,42.32363,73.1,-240.12
6/1/2014,38,42.1576,67.24,-360.4809
6/1/2014,39,42.12828,54.62,-229.7795
6/1/2014,40,41.88862,53.2,-137.5334
6/1/2014,41,29.85926,52.8,-64.7402
6/1/2014,42,35.87174,52.07,-213.5111
6/1/2014,43,37.66002,48.73,-106.7317
6/1/2014,44,31.11474,47.16,-90.3716
6/1/2014,45,31.79024,41.15,-361.8167
6/1/2014,46,33.06026,38.64,-338.855
6/1/2014,47,29.99849,35.07,-70.8217
6/1/2014,48,28.06415,32.26,-187.2319
7/1/2014,1,32.3792,32.3792,-123.8367
7/1/2014,2,50,50,-20.3717
7/1/2014,3,31.64,51,18.6225
7/1/2014,4,28.4,28.4,-141.0933
7/1/2014,5,27.25,27.25,-41.5138
7/1/2014,6,27.27,27.27,-84.0837
7/1/2014,7,25.47,25.47,-192.9103
7/1/2014,8,23.83,23.83,-341.2831
7/1/2014,9,23.29,23.29,-326.1322
7/1/2014,10,25.46199,25.46199,-302.1344
7/1/2014,11,25.52397,25.52397,-35.7844
7/1/2014,12,28.42,51,13.0735
7/1/2014,13,33.22,54.99483,407.7553
7/1/2014,14,40.89,58.61597,477.8021
7/1/2014,15,47.68,61.9587,57.8771
7/1/2014,16,48.71,68.25219,72.3581
7/1/2014,17,35.61088,45.96,-229.2837
7/1/2014,18,32.10168,45.77,-513.0443
7/1/2014,19,33.46258,47.16,-461.7917
7/1/2014,20,39.20862,45.4,-232.9037
7/1/2014,21,46.48,66.93,43.4499
7/1/2014,22,43.51205,46.03,-43.0141
7/1/2014,23,37.08188,42.32,-151.1913
7/1/2014,24,35.22683,42.07,-230.3252
7/1/2014,25,37.40451,42.1,-142.625
7/1/2014,26,25.70836,41.91,-174.3928
7/1/2014,27,40.69,56.99675,141.3749
7/1/2014,28,40.68,58.77795,240.5825
7/1/2014,29,40.3,56.68368,211.0773
7/1/2014,30,39.87,52.16911,89.3896
7/1/2014,31,37.12596,47.12,-132.344
7/1/2014,32,38.74763,49.45,-432.4962
7/1/2014,33,39.50276,56.35,-332.4351
7/1/2014,34,75.71,100.30603,230.6793
7/1/2014,35,82.29,111.74062,391.6331
7/1/2014,36,79.8,105.25288,334.6458
7/1/2014,37,71.83,93.30903,355.5944
7/1/2014,38,68.76,68.76,84.8889
7/1/2014,39,53.94,64.34778,133.5365
7/1/2014,40,52.22,62.57,44.8194
7/1/2014,41,42.05,51.67,-95.8424
7/1/2014,42,40.81264,51.75,-337.3121
7/1/2014,43,42.05,48.81,-44.7744
7/1/2014,44,39.21052,48.09,-239.6115
7/1/2014,45,34.37075,43.7,-326.4146
7/1/2014,46,34.14739,41.28,-283.8982
7/1/2014,47,32.52742,32.52742,-214.7269
7/1/2014,48,33,33,-49.337
8/1/2014,1,31.22,51.93766,221.9371
8/1/2014,2,30.9,52.66099,262.3038
8/1/2014,3,31.55,51,129.0613
8/1/2014,4,29.69,51,131.1042
8/1/2014,5,30,30.3,-9.8296
8/1/2014,6,31.02,51,59.9821
8/1/2014,7,32.43,32.43,-143.3642
8/1/2014,8,29.39,29.39,-104.3853
8/1/2014,9,32.11172,32.11172,-93.7168
8/1/2014,10,29.32877,29.32877,-165.4526
8/1/2014,11,29.20561,32.38,-82.7251
8/1/2014,12,30.28093,31.48,-188.2146
8/1/2014,13,37.55025,43.37,-16.0302
8/1/2014,14,46.65,49.48967,196.0315
8/1/2014,15,27.65422,51.19,-142.4317
8/1/2014,16,50.56,66.04088,113.884
8/1/2014,17,46.52,67.55604,59.9138
8/1/2014,18,49.30798,49.30798,-85.9762
8/1/2014,19,43.92,68.78,33.0743
8/1/2014,20,41.5,44.32,-17.0491
8/1/2014,21,38.59922,42.93,-186.0098
8/1/2014,22,41.30442,44.47,-123.423
8/1/2014,23,41.55,43.85,-5.2577
8/1/2014,24,43.76,67.42853,76.5288
8/1/2014,25,43.52,66.69,36.5582
8/1/2014,26,43.73,66.4688,143.0378
8/1/2014,27,42.63,67.27388,375.0647
8/1/2014,28,43.25,75.62089,441.8709
8/1/2014,29,43.04,87.46317,406.4424
8/1/2014,30,42.57,90.99735,293.1856
8/1/2014,31,49.99,111.42449,295.0897
8/1/2014,32,56.52,109.73182,472.5634
8/1/2014,33,58.48,131.53344,334.2036
8/1/2014,34,64.25,161.86036,144.8627
8/1/2014,35,42.91232,71.82,-303.832
8/1/2014,36,43.07477,70.91,-433.4929
8/1/2014,37,42.99531,65.23,-209.6648
8/1/2014,38,43.00151,62.29,-164.7365
8/1/2014,39,43.35834,58.11,-98.6366
8/1/2014,40,55.36,63.07,4.4809
8/1/2014,41,43.00474,55.69,-193.8336
8/1/2014,42,43.05796,54.64,-280.5186
8/1/2014,43,43.08355,54.5,-171.0142
8/1/2014,44,43.37495,51.7,-107.8136
8/1/2014,45,42.26426,46.96,-512.8329
8/1/2014,46,36.01279,42.95,-576.5347
8/1/2014,47,34.2832,35.23,-183.6485
8/1/2014,48,30.3703,37.16,-31.5058
9/1/2014,1,35.69,53.64113,131.9984
9/1/2014,2,34.84,54.24422,225.7633
9/1/2014,3,32.94,54.01793,190.2178
9/1/2014,4,30.29,53.30478,147.1387
9/1/2014,5,28.1754,28.92,-131.5891
9/1/2014,6,31.99342,31.99342,-93.2424
9/1/2014,7,30.23626,30.23626,-181.2749
9/1/2014,8,27.22471,27.53,-552.8387
9/1/2014,9,29.37925,29.37925,-434.3418
9/1/2014,10,27.42494,27.42494,-382.7908
9/1/2014,11,28.00271,28.00271,-236.3105
9/1/2014,12,30.20875,30.20875,-326.8821
9/1/2014,13,39.66,46.46713,195.7118
9/1/2014,14,44.73,46.27487,180.0572
9/1/2014,15,38.1,46.09,-15.5565
9/1/2014,16,48.39,81.19599,112.3445
9/1/2014,17,51.14,129.31631,142.7915
9/1/2014,18,39.85885,52.56,-153.5079
9/1/2014,19,40.49503,52.78,-159.8359
9/1/2014,20,39.81984,55.07,-203.1193
9/1/2014,21,41.47437,58.93,-233.7407
9/1/2014,22,41.16712,56.09,-385.5033
9/1/2014,23,40.9969,56.85,-384.4245
9/1/2014,24,39.04375,56.26,-301.2215
9/1/2014,25,39.05905,54.16,-420.3146
9/1/2014,26,39.69261,48.3,-361.2292
9/1/2014,27,39.61708,42.32,-218.2879
9/1/2014,28,39.65584,42.21,-294.7574
9/1/2014,29,39.83709,42.27,-201.8655
9/1/2014,30,39.0391,41.49,-349.8473
9/1/2014,31,39.5547,46.61,-213.6705
9/1/2014,32,38.27102,48.85,-508.722
9/1/2014,33,39.46229,51.41,-487.5206
9/1/2014,34,41.96976,59.19,-305.8839
9/1/2014,35,43.09631,64.78,-228.1356
9/1/2014,36,43.06934,62.7,-280.0076
9/1/2014,37,59.23,59.23,2.437
9/1/2014,38,43.25,57.55,-17.8646
9/1/2014,39,51.57,70.06784,346.5836
9/1/2014,40,53.31,62.82353,268.5664
9/1/2014,41,51.76,61.93,71.0488
9/1/2014,42,42.42996,51.25,-82.4789
9/1/2014,43,51.36,60.33412,68.8175
9/1/2014,44,39.77917,48.59,-144.6337
9/1/2014,45,38.4,46.57,-95.8766
9/1/2014,46,37.63451,45.03,-97.0114
9/1/2014,47,37.5,60.83562,258.4288
9/1/2014,48,38.8,61.01255,341.9514
10/1/2014,1,39.64,60.91541,290.4167
10/1/2014,2,40.24,61.43132,449.8035
10/1/2014,3,40.8,60.91908,292.0807
10/1/2014,4,39.89988,41.49,-21.2791
10/1/2014,5,31.07345,40.54,-163.6032
10/1/2014,6,30.57921,40.47,-140.337
10/1/2014,7,29.57959,38.76,-82.9037
10/1/2014,8,30.70312,38.08,-82.2916
10/1/2014,9,29.34542,36.8,-213.8251
10/1/2014,10,30.14427,37.31,-211.9825
10/1/2014,11,42.41,49.90843,21.841
10/1/2014,12,44.14,60.06947,83.0965
10/1/2014,13,53.32,62.18143,323.1991
10/1/2014,14,56.35,63.97972,486.5606
10/1/2014,15,50.06,81.96628,487.4635
10/1/2014,16,55.73,103.17487,693.3732
10/1/2014,17,57.43,67.46294,398.4112
10/1/2014,18,57.51,66.99,150.5165
10/1/2014,19,42.95154,64.32,-61.5191
10/1/2014,20,65.16,66.72484,63.0841
10/1/2014,21,64.5,67.97638,98.1928
10/1/2014,22,63.83,67.38341,207.9705
10/1/2014,23,52.06,65.99411,227.0167
10/1/2014,24,50.95,65.58809,125.367
10/1/2014,25,48.21,60.37106,42.1293
10/1/2014,26,48.11,58.62524,11.4222
10/1/2014,27,45.84,62.20264,425.2748
10/1/2014,28,45.63,68.78208,547.8865
10/1/2014,29,45.36,73.92989,697.7852
10/1/2014,30,43.37,67.73575,663.235
10/1/2014,31,47.45,58.97656,519.5241
10/1/2014,32,47.56,67.41521,468.7485
10/1/2014,33,50.81,68.07142,242.1055
10/1/2014,34,66.17,93.12852,259.4542
10/1/2014,35,70,74.78,-4.0296
10/1/2014,36,43.36394,67.25,-297.9772
10/1/2014,37,43.41632,65.01,-332.4275
10/1/2014,38,43.26664,61.46,-368.6915
10/1/2014,39,43.58836,57.53,-81.5799
10/1/2014,40,55.87,62.47,6.6417
10/1/2014,41,44,54.36,-19.3196
10/1/2014,42,42.75,51.74,-144.8342
10/1/2014,43,42.84592,53.75,-159.7453
10/1/2014,44,42.5852,51.54,-241.7075
10/1/2014,45,42.72,53.15,-167.9364
10/1/2014,46,42.58156,52.72,-117.6712
10/1/2014,47,38.31,52.14,-12.9422
10/1/2014,48,39,52,-9.5215
11/1/2014,1,45,45,1.3052
11/1/2014,2,51.98,61,143.0777
11/1/2014,3,49.6,60.45,164.4727
11/1/2014,4,33.62973,40.12,-82.3777
11/1/2014,5,34.67708,39.01,-8.4508
11/1/2014,6,38.57,54.54514,92.2056
11/1/2014,7,34.63,53.35825,124.4332
11/1/2014,8,28.30759,34.41,-178.9797
11/1/2014,9,29.12985,34.05,-361.0306
11/1/2014,10,27.65154,32.83,-555.6667
11/1/2014,11,25.01146,31.23,-749.1399
11/1/2014,12,26.01806,33.07,-592.3248
11/1/2014,13,30.15628,33.15,-466.8835
11/1/2014,14,25.60525,35.17,-698.4286
11/1/2014,15,26.49387,39.6,-659.4264
11/1/2014,16,29.84499,39.36,-604.7604
11/1/2014,17,31.25992,38.68,-229.8687
11/1/2014,18,34.31136,39.64,-187.5984
11/1/2014,19,36.28993,47.75,-357.4004
11/1/2014,20,37.99103,46.69,-183.874
11/1/2014,21,47.01,57.11,20.534
11/1/2014,22,48.55,69.19385,42.5625
11/1/2014,23,36.55793,51.52,-211.1452
11/1/2014,24,37.16178,50.76,-235.2464
11/1/2014,25,37.19755,49.8,-293.3811
11/1/2014,26,36.88575,50.02,-621.7096
11/1/2014,27,37.43286,47.3,-691.6582
11/1/2014,28,35.60453,47.25,-954.1501
11/1/2014,29,36.1349,46.78,-893.3814
11/1/2014,30,35.71938,43.33,-825.2595
11/1/2014,31,34.14269,54.37,-935.6854
11/1/2014,32,32.9082,56.18,-1032.4964
11/1/2014,33,37.1682,56.2,-779.2011
11/1/2014,34,41.59926,62.96,-107.3025
11/1/2014,35,72.63,114.27809,402.0986
11/1/2014,36,71.51,148.92742,634.577
11/1/2014,37,71.26,117.27838,457.3251
11/1/2014,38,70.17,112.53073,355.1107
11/1/2014,39,51.68,86.52636,358.3043
11/1/2014,40,51.27,67.28284,68.2748
11/1/2014,41,50.97,60.16,44.7031
11/1/2014,42,41.32249,49.59,-31.2124
11/1/2014,43,51.83,56.06244,39.572
11/1/2014,44,50.22,60,136.2082
11/1/2014,45,41.19027,49.56,-118.0329
11/1/2014,46,49.93,60,96.2527
11/1/2014,47,41.25,53.47,-46.8531
11/1/2014,48,39.19197,53.7,-273.4859
12/1/2014,1,40.17851,55.29,-200.5967
12/1/2014,2,38.94299,55.21,-142.8304
12/1/2014,3,56.23,59.5,103.5603
12/1/2014,4,37.5,54.3,-40.6987
12/1/2014,5,37.3978,51.88,-33.382
12/1/2014,6,49.36,57.82539,56.8083
12/1/2014,7,35.04,57.63354,145.9168
12/1/2014,8,34.55,58,32.5999
12/1/2014,9,34.05,58.35589,77.9502
12/1/2014,10,30.4297,33.23,-41.6541
12/1/2014,11,29.6573,33.04,-274.8708
12/1/2014,12,30.17566,33.63,-57.0955
12/1/2014,13,29.73,34.55,-4.5625
12/1/2014,14,29.49322,35.17,-64.3082
12/1/2014,15,41.38,55,15.4081
12/1/2014,16,37.6422,40.5,-43.8563
12/1/2014,17,39.44511,42.8,-19.1411
12/1/2014,18,34.88132,41.6,-73.1508
12/1/2014,19,43.5,44.49,-34.9445
12/1/2014,20,43.96,56.87207,169.6146
12/1/2014,21,42.87324,52.93,-20.1305
12/1/2014,22,41.01,50.88,-62.2962
12/1/2014,23,56.38,57.70464,77.7091
12/1/2014,24,52.89,82.80864,227.2964
12/1/2014,25,52.65,125.66154,531.4999
12/1/2014,26,51.82,137.22328,701.1917
12/1/2014,27,50.65,138.05705,745.0428
12/1/2014,28,50.83,139.15207,882.1413
12/1/2014,29,49.55,146.42605,998.6976
12/1/2014,30,49.05,120.08886,1041.5727
12/1/2014,31,48.45,96.45081,1088.0822
12/1/2014,32,48.15,79.77289,866.7333
12/1/2014,33,63.89,106.84978,1067.8254
12/1/2014,34,100.61,111.51907,915.0229
12/1/2014,35,101.27,117.28689,693.0477
12/1/2014,36,97.48,103.08457,296.1804
12/1/2014,37,85.63,90.90975,322.4847
12/1/2014,38,42.67214,78.78,-153.6981
12/1/2014,39,59.99,65.69937,199.7259
12/1/2014,40,53.77,65.0513,340.4612
12/1/2014,41,50.9,63.87941,214.5755
12/1/2014,42,49.85,63.75,170.4461
12/1/2014,43,47.66,61.37905,65.0486
12/1/2014,44,40.55338,41.88,-200.2615
12/1/2014,45,38.98724,38.98724,-132.1638
12/1/2014,46,33.54593,36.51,-387.5184
12/1/2014,47,32.94032,34.29,-82.1928
12/1/2014,48,35.21,51.2727,164.5027
13/01/2014,1,34.35,55.66076,274.9162
13/01/2014,2,34.43,56.62183,352.3804
13/01/2014,3,34.13,54.67577,296.425
13/01/2014,4,34.64,53.33441,256.2416
13/01/2014,5,33.27,50.69809,162.8249
13/01/2014,6,33.31,52.24989,161.9392
13/01/2014,7,33.15,50.26737,77.8042
13/01/2014,8,33.84451,33.84451,-73.7081
13/01/2014,9,29.99078,31.8,-285.0015
13/01/2014,10,29.49132,31.95,-522.7646
13/01/2014,11,31.53066,36.15,-412.8921
13/01/2014,12,31.37191,36.44,-457.3604
13/01/2014,13,44.95,62.30764,258.3646
13/01/2014,14,48.66,62.55507,125.5668
13/01/2014,15,50.16,63.70514,229.598
13/01/2014,16,53.43,117.9413,526.9751
13/01/2014,17,52.48,68.84553,98.5987
13/01/2014,18,42.0441,50.89,-187.5477
13/01/2014,19,54.22,75.56,55.6489
13/01/2014,20,55.16,90.17328,163.6507
13/01/2014,21,43.03927,55.29,-17.725
13/01/2014,22,55.56,70.60002,34.024
13/01/2014,23,43.48584,56.53,-15.4822
13/01/2014,24,42.39725,57.07,-106.4833
13/01/2014,25,42.41793,56.95,-235.123
13/01/2014,26,42.47425,56.43,-331.484
13/01/2014,27,42.47473,53.18,-427.1847
13/01/2014,28,42.45746,51.5,-487.9388
13/01/2014,29,42.54747,51.85,-290.5089
13/01/2014,30,42.47626,51.08,-295.9138
13/01/2014,31,54.62,59.5,38.6437
13/01/2014,32,56.2,70.50197,81.3868
13/01/2014,33,42.54452,59.47,-268.9152
13/01/2014,34,43.00433,76.06,-150.4357
13/01/2014,35,42.47014,92.94,-399.393
13/01/2014,36,42.32904,88.76,-531.2475
13/01/2014,37,42.47761,79.67,-473.3632
13/01/2014,38,42.59178,70.79,-348.794
13/01/2014,39,53.21,61.10834,35.3998
13/01/2014,40,53.66,61.56074,69.7663
13/01/2014,41,42.65,51.13,-10.8631
13/01/2014,42,41.71143,49.86,-326.9495
13/01/2014,43,41.91335,50.72,-172.3904
13/01/2014,44,41.93513,50.81,-120.0681
13/01/2014,45,41.89668,49.53,-9.8519
13/01/2014,46,41.25,50.43,-14.8435
13/01/2014,47,46.01,60.5,78.9025
13/01/2014,48,40,46.46,-69.1499
14/01/2014,1,37.58749,44.06,-306.1737
14/01/2014,2,44.54,50.35456,38.7396
14/01/2014,3,44.56,59.75411,184.2667
14/01/2014,4,38,45.72,-6.1584
14/01/2014,5,34.05302,46.3,-106.9384
